estado	visitas
Ver	16
BC	0
BCS	0
Son	1
Ags	0
Col	1
Chis	16
Cam	13
Coah	1
Chi	0
DF	34
Tam	1
Tlax	0
Jal	5
SLP	0
Sin	0
Oax	2
Pue	10
Gto	3
Dgo	0
Hgo	0
Gro	0
Mex	4
Qro	0
Mor	1
Mich	0
NL	3
Nay	0
Yuc	14
QRoo	6
Zac	0
