estado	visitas
Ver	2
BC	0
BCS	0
Son	2
Ags	0
Col	0
Chis	1
Cam	0
Coah	1
Chi	0
DF	15
Tam	0
Tlax	0
Jal	19
SLP	1
Sin	3
Tab	2
Oax	0
Pue	2
Gto	7
Dgo	1
Hgo	0
Gro	0
Mex	0
Qro	3
Mor	0
Mich	0
NL	3
Yuc	0
QRoo	1
Zac	2
