estado	visitas
Ags	0.01
BC	0.03
BCS	0
Cam	0
Coah	0.01
Col	0.02
Chis	0.01
Chi	0
DF	0.27
Dgo	0
Gto	0.1
Gro	0.06
Hgo	0
Jal	0.23
Mex	0.12
Mor	0
Nay	0.01
NL	0.02
Oax	0
Pue	0.03
Qro	0.06
QRoo	0
SLP	0.01
Sin	0.01
Son	0
Tab	0
Tam	0
Tlax	0
Ver	0
Yuc	0
Zac	0
