estado	visitas
Ags	0
BC	0.1
Cam	0
Coah	0
Col	0
Chis	0
Chi	0
DF	0.4
Dgo	0
Gto	0
Gro	0
Hgo	0
Jal	0.2
Mex	0.1
Mich	0
Mor	0
Nay	0
NL	0
Oax	0
Pue	0
Qro	0
QRoo	0
SLP	0.05
Sin	0.05
Son	0.1
Tab	0
Tam	0
Tlax	0
Ver	0
Yuc	0
Zac	0
