estado	visitas
Ver	0.27
BC	0
BCS	0
Son	0.01
Ags	0
Col	0
Chis	0.01
Cam	0.01
Coah	0.02
Chi	0
DF	0.15
Tlax	0
Jal	0.01
SLP	0.1
Sin	0
Tab	0.01
Oax	0
Pue	0.04
Gto	0.02
Dgo	0
Hgo	0.01
Gro	0.01
Mex	0.06
Qro	0.03
Mor	0.01
Mich	0
NL	0.23
Nay	0
Yuc	0
QRoo	0.01
Zac	0
