estado	visitas
Ags	0.03
BC	0.13
BCS	0.03
Cam	0
Coah	0
Col	0
Chis	0
Chi	0.03
DF	0.23
Dgo	0
Gto	0
Gro	0
Hgo	0.02
Jal	0.11
Mex	0
Mich	0
Mor	0
Nay	0.02
NL	0
Oax	0.02
Pue	0.03
Qro	0
QRoo	0
SLP	0.02
Sin	0.31
Tab	0
Tam	0.02
Tlax	0
Ver	0
Yuc	0
Zac	0.02
