estado	visitas
Ver	4
BC	0
BCS	0
Son	1
Ags	0
Col	97
Chis	0
Cam	0
Coah	1
Chi	1
DF	8
Tam	0
Tlax	1
Jal	22
SLP	1
Sin	1
Tab	1
Oax	0
Pue	0
Gto	0
Dgo	0
Hgo	1
Gro	1
Mex	4
Qro	1
Mor	1
Mich	1
NL	1
Nay	1
Yuc	0
QRoo	1
Zac	0
