estado	visitas
Ver	0.04
BC	0.04
Son	0.07
Ags	0
Col	0
Chis	0
Cam	0
Coah	0
Chi	0
DF	0.33
Tam	0
Tlax	0
Jal	0.07
SLP	0
Sin	0.07
Tab	0.04
Oax	0
Pue	0
Gto	0
Dgo	0
Hgo	0.04
Gro	0
Mex	0.11
Qro	0.04
Mor	0.04
Mich	0
NL	0.04
Nay	0
Yuc	0
QRoo	0.04
Zac	0.04
