estado	visitas
Ver	18
BC	0
BCS	0
Son	0
Ags	1
Col	0
Chis	9
Cam	0
Coah	2
Chi	0
DF	89
Tam	1
Tlax	1
Jal	7
SLP	1
Sin	4
Tab	0
Pue	24
Gto	5
Dgo	1
Hgo	1
Gro	3
Mex	17
Qro	3
Mor	1
Mich	0
NL	7
Nay	0
Yuc	3
QRoo	2
Zac	0
