estado	visitas
Ver	39
BC	0
BCS	1
Son	2
Ags	1
Col	3
Chis	9
Cam	3
Coah	2
Chi	0
DF	83
Tam	2
Tlax	20
Jal	6
SLP	6
Sin	1
Tab	13
Oax	10
Gto	7
Dgo	1
Hgo	7
Gro	4
Mex	13
Qro	0
Mor	5
Mich	1
NL	7
Nay	1
Yuc	5
QRoo	7
Zac	0
