estado	visitas
Ags	0
BC	0.01
BCS	0.01
Cam	0
Coah	0
Col	0.01
Chis	0.01
Chi	0
DF	0.43
Dgo	0
Gto	0.03
Gro	0.02
Hgo	0
Jal	0.04
Mex	0.14
Mich	0.02
Mor	0.01
Nay	0
NL	0.02
Oax	0.01
Pue	0.06
Qro	0.04
QRoo	0.03
SLP	0.02
Sin	0.02
Son	0.01
Tab	0
Tam	0.02
Tlax	0
Ver	0.03
Yuc	0
Zac	0
