estado	visitas
Ags	0
BC	0
BCS	0.01
Cam	0
Coah	0
Col	0
Chis	0.01
Chi	0
DF	0.64
Dgo	0
Gto	0.02
Gro	0.04
Hgo	0.03
Jal	0.03
Mex	0
Mich	0.02
Mor	0.03
Nay	0
NL	0.02
Oax	0.02
Pue	0.02
Qro	0.02
QRoo	0.03
SLP	0.01
Sin	0
Son	0
Tab	0
Tam	0
Tlax	0
Ver	0.03
Yuc	0.01
Zac	0
