estado	visitas
Ver	3
BC	0
BCS	1
Son	1
Ags	11
Col	0
Chis	0
Cam	0
Coah	1
Chi	0
DF	11
Tam	0
Tlax	0
Jal	2
SLP	0
Sin	1
Tab	0
Oax	0
Pue	1
Gto	2
Dgo	1
Hgo	0
Gro	0
Mex	3
Qro	2
Mor	0
Mich	0
NL	2
Nay	0
Yuc	0
QRoo	0
