estado	visitas
Ver	4
BC	1
BCS	0
Son	1
Ags	0
Col	1
Chis	3
Cam	301
Coah	1
Chi	0
DF	21
Tam	2
Tlax	0
Jal	4
SLP	0
Sin	0
Tab	20
Oax	0
Pue	5
Gto	0
Dgo	0
Hgo	0
Gro	0
Mex	2
Qro	1
Mor	0
Mich	0
NL	0
Nay	0
Yuc	28
QRoo	7
Zac	0
