estado	visitas
Ver	3
BC	0
BCS	0
Son	0
Ags	1
Col	1
Chis	0
Cam	0
Coah	0
Chi	0
DF	14
Tam	0
Jal	2
SLP	1
Sin	0
Tab	0
Oax	0
Pue	26
Gto	0
Dgo	0
Hgo	0
Gro	0
Mex	1
Qro	0
Mor	0
Mich	0
NL	0
Nay	0
Yuc	0
QRoo	0
Zac	0
