estado	visitas
Ver	0.06
BC	0
BCS	0
Son	0
Ags	0.02
Col	0.02
Chis	0
Cam	0
Coah	0
Chi	0
DF	0.29
Tam	0
Jal	0.04
SLP	0.02
Sin	0
Tab	0
Oax	0
Pue	0.53
Gto	0
Dgo	0
Hgo	0
Gro	0
Mex	0.02
Qro	0
Mor	0
Mich	0
NL	0
Nay	0
Yuc	0
QRoo	0
Zac	0
