estado	visitas
Ags	0
BC	0
BCS	0
Cam	0.09
Coah	0
Col	0
Chis	0.1
Chi	0
DF	0.12
Dgo	0
Gto	0.01
Gro	0
Hgo	0.01
Jal	0.03
Mex	0.02
Mich	0
Mor	0.01
Nay	0.01
NL	0
Oax	0
Pue	0.06
Qro	0
QRoo	0.23
SLP	0
Sin	0.01
Son	0
Tam	0
Tlax	0
Ver	0.17
Yuc	0.11
Zac	0
