estado	visitas
Ver	598
BC	515
BCS	508
Son	520
Ags	558
Col	509
Chis	492
Cam	468
Coah	483
Chi	512
DF	490
Tam	511
Tlax	528
Jal	501
SLP	448
Sin	483
Tab	503
Oax	498
Pue	506
Gto	529
Dgo	489
Hgo	543
Gro	480
Mex	490
Qro	509
Mor	467
Mich	487
NL	519
Nay	473
Yuc	471
QRoo	483
Zac	506
