estado	visitas
Ags	0.07
BC	0
BCS	0.02
Cam	0
Coah	0.03
Col	0
Chis	0
Chi	0.02
DF	0.26
Dgo	0.02
Gto	0.12
Gro	0
Hgo	0
Jal	0.17
Mex	0.03
Mich	0
Mor	0.02
Nay	0.03
NL	0.1
Oax	0
Pue	0
Qro	0
QRoo	0.05
SLP	0.03
Sin	0
Son	0
Tab	0
Tam	0
Tlax	0
Ver	0.02
Yuc	0
