estado	visitas
Ags	0.01
BC	0.01
BCS	0.01
Cam	0.02
Coah	0.02
Col	0
Chis	0.02
Chi	0.01
DF	0.27
Dgo	0
Gto	0.03
Gro	0.02
Hgo	0.01
Jal	0.05
Mex	0.02
Mich	0
Mor	0.02
Nay	0
NL	0.21
Oax	0.01
Pue	0.02
Qro	0.02
QRoo	0.03
SLP	0.04
Sin	0.02
Son	0.01
Tab	0.01
Tam	0
Tlax	0
Ver	0.14
Yuc	0.01
Zac	0
