estado	visitas
Ags	0
BC	0.02
BCS	0.02
Cam	0
Coah	0
Col	0.01
Chis	0.03
Chi	0.01
DF	0.44
Dgo	0.01
Gto	0.02
Gro	0.12
Hgo	0
Jal	0.03
Mex	0.06
Mich	0
Mor	0
Nay	0
NL	0
Oax	0.01
Pue	0.06
Qro	0.01
QRoo	0.06
SLP	0
Sin	0.03
Son	0
Tab	0.01
Tam	0
Tlax	0
Ver	0.01
Yuc	0.02
Zac	0
