estado	visitas
Ags	0
BC	0.02
BCS	0
Cam	0
Coah	0.07
Col	0.02
Chis	0.02
Chi	0
DF	0.27
Dgo	0.07
Gto	0.05
Gro	0
Hgo	0
Jal	0.05
Mex	0.02
Mich	0.04
Mor	0
Nay	0
NL	0.07
Oax	0
Pue	0
Qro	0.02
QRoo	0.09
SLP	0
Sin	0.07
Son	0.09
Tab	0
Tam	0
Tlax	0
Ver	0.02
Yuc	0
Zac	0
