estado	visitas
Ags	0
BC	0
BCS	0.01
Cam	0.01
Coah	0.01
Col	0
Chis	0.06
Chi	0.01
DF	0.26
Dgo	0
Gto	0.01
Gro	0.06
Hgo	0.04
Jal	0.02
Mex	0.02
Mich	0.02
Mor	0.02
Nay	0.01
NL	0.01
Oax	0.07
Pue	0
Qro	0.01
QRoo	0.06
SLP	0.01
Sin	0
Son	0
Tab	0.03
Tam	0.01
Tlax	0.07
Ver	0.15
Yuc	0.02
Zac	0
