estado	visitas
Ver	0.01
BC	0
BCS	0.01
Son	0
Ags	0
Col	0
Chis	0.01
Cam	0.01
Coah	0.01
Chi	0
DF	0.65
Tam	0.01
Tlax	0
Jal	0.01
SLP	0.02
Sin	0
Tab	0.02
Oax	0.01
Pue	0.04
Gto	0.01
Dgo	0
Hgo	0.01
Gro	0.04
Mex	0.12
Qro	0.01
Mich	0
NL	0.01
Nay	0
Yuc	0.02
QRoo	0.02
Zac	0.01
